Timestamp,ADC Value,Conductance (µS)
2024-11-26 13:48:57.686916,265,1.1697976363295373
2024-11-26 13:48:58.687991,264,1.1742286359516234
2024-11-26 13:48:59.688713,265,1.1697976363295373
2024-11-26 13:49:00.689454,262,1.18319210726896
2024-11-26 13:49:01.690152,259,1.196896871118531
2024-11-26 13:49:02.690802,220,1.4090710539987845
2024-11-26 13:49:03.691550,226,1.3716626010882154
2024-11-26 13:49:04.692339,189,1.6401847377106515
2024-11-26 13:49:05.693160,190,1.6315523273041335
2024-11-26 13:49:06.694348,239,1.2970543059901736
2024-11-26 13:49:07.694992,240,1.2916499828543881
2024-11-26 13:49:08.695563,243,1.2757038901972857
2024-11-26 13:49:09.696230,256,1.210922836481277
2024-11-26 13:49:10.696896,241,1.2862905082963665
2024-11-26 13:49:11.697555,247,1.255044977168303
2024-11-26 13:49:12.698265,243,1.2757038901972857
2024-11-26 13:49:13.699288,248,1.2499843751953101
2024-11-26 13:49:14.699882,248,1.2499843751953101
2024-11-26 13:49:15.700421,272,1.1396928932059966
2024-11-26 13:49:16.701007,221,1.4026952563108845
2024-11-26 13:49:17.701584,201,1.5422647710408448
2024-11-26 13:49:18.702167,189,1.6401847377106515
2024-11-26 13:49:19.702758,197,1.5735792990059552
2024-11-26 13:49:20.703332,219,1.4155050773253897
2024-11-26 13:49:21.703899,251,1.2350445074184344
2024-11-26 13:49:22.704498,209,1.4832315884309852
2024-11-26 13:49:23.705140,216,1.4351645879156365
2024-11-26 13:49:24.706142,245,1.2652901126557174
2024-11-26 13:49:25.706797,237,1.307999768779396
2024-11-26 13:49:26.707454,262,1.18319210726896
2024-11-26 13:49:27.708093,303,1.0230918429547422
2024-11-26 13:49:28.708664,288,1.0763773028831982
2024-11-26 13:49:29.709235,279,1.1110987655692717
2024-11-26 13:49:30.709823,267,1.1610352089545029
2024-11-26 13:49:31.710424,256,1.210922836481277
2024-11-26 13:49:32.711274,273,1.1355182413679552
2024-11-26 13:49:33.712375,300,1.0333226556658914
2024-11-26 13:49:34.713565,273,1.1355182413679552
2024-11-26 13:49:35.714411,272,1.1396928932059966
2024-11-26 13:49:36.714994,269,1.152403076395774
2024-11-26 13:49:37.715577,256,1.210922836481277
2024-11-26 13:49:38.716197,256,1.210922836481277
2024-11-26 13:49:39.716765,283,1.0953943614045218
2024-11-26 13:49:40.717427,265,1.1697976363295373
2024-11-26 13:49:41.718234,270,1.1481349658577995
2024-11-26 13:49:42.718802,271,1.1438983539302687
2024-11-26 13:49:43.719380,274,1.1313740610963892
2024-11-26 13:49:44.720169,280,1.1071305996255043
2024-11-26 13:49:45.720922,315,0.9841172991630875
2024-11-26 13:49:46.722279,301,1.0298897253882104
2024-11-26 13:49:47.723130,298,1.040257634903798
2024-11-26 13:49:48.723703,303,1.0230918429547422
2024-11-26 13:49:49.724318,294,1.0544106507720497
2024-11-26 13:49:50.724898,277,1.1191210495478212
2024-11-26 13:49:51.725477,139,2.2301660898210183
2024-11-26 13:49:52.726097,170,1.8234961597759103
2024-11-26 13:49:53.726858,134,2.313379317344151
2024-11-26 13:49:54.727433,124,2.499937501562461
2024-11-26 13:49:55.728075,164,1.8902081728942934
2024-11-26 13:49:56.728649,243,1.2757038901972857
2024-11-26 13:49:57.729203,236,1.313542067879617
2024-11-26 13:49:58.729866,186,1.6666388893518442
2024-11-26 13:49:59.730685,207,1.497562113804093
2024-11-26 13:50:00.731253,191,1.6230103071625541
2024-11-26 13:50:01.731841,194,1.597912610674778
2024-11-26 13:50:02.732439,213,1.4553778794768717
2024-11-26 13:50:03.733011,277,1.1191210495478212
2024-11-26 13:50:04.733690,192,1.6145572649608264
2024-11-26 13:50:05.734508,193,1.60619181764438
2024-11-26 13:50:06.735086,200,1.5499759753723819
2024-11-26 13:50:07.735666,196,1.5816076378383814
2024-11-26 13:50:08.740982,219,1.4155050773253897
2024-11-26 13:50:09.741653,292,1.0616325648597567
2024-11-26 13:50:10.742407,198,1.5656320532355303
2024-11-26 13:50:11.743418,200,1.5499759753723819
2024-11-26 13:50:12.744102,207,1.497562113804093
2024-11-26 13:50:13.744815,208,1.4903624032526441
2024-11-26 13:50:14.745480,220,1.4090710539987845
2024-11-26 13:50:15.746134,304,1.0197264435790294
2024-11-26 13:50:16.746898,207,1.497562113804093
2024-11-26 13:50:17.748249,214,1.4485771467796495
2024-11-26 13:50:18.748918,216,1.4351645879156365
2024-11-26 13:50:19.749672,237,1.307999768779396
2024-11-26 13:50:20.750388,229,1.353693465284968
2024-11-26 13:50:21.751130,306,1.0130616323821557
