Timestamp,ADC Value,Conductance (µS),Filtered_Conductance,Label
2024-11-22 14:46:58.076793,507,0.6114361036451256,0.6298804562578356,Stres Sedang
2024-11-22 14:46:59.077689,502,0.6175260670701038,0.6307561085056167,Stres Sedang
2024-11-22 14:47:00.078395,490,0.6326490587508528,0.6315464812898277,Stres Sedang
2024-11-22 14:47:01.079093,460,0.6739085019209653,0.6322533349281674,Stres Sedang
2024-11-22 14:47:02.079785,472,0.6567753474500485,0.6328784297383346,Stres Sedang
2024-11-22 14:47:03.080442,503,0.6162983886182809,0.6334235260380282,Stres Sedang
2024-11-22 14:47:04.081124,496,0.6249960937744139,0.6338903841449469,Stres Sedang
2024-11-22 14:47:05.081825,507,0.6114361036451256,0.6342807643767895,Stres Sedang
2024-11-22 14:47:06.082414,457,0.6783323789269701,0.6345964270512547,Stres Sedang
2024-11-22 14:47:07.083063,466,0.6652316261415429,0.6348391324860415,Stres Sedang
2024-11-22 14:47:08.083803,508,0.6102324966127175,0.6350106409988485,Stres Sedang
2024-11-22 14:47:09.089391,497,0.6237385642061388,0.6351127129073746,Stres Sedang
2024-11-22 14:47:10.090714,463,0.6695419533908089,0.6351471085293185,Stres Sedang
2024-11-22 14:47:11.092003,505,0.6138576179037316,0.6351155881823791,Stres Sedang
2024-11-22 14:47:12.092904,508,0.6102324966127175,0.6350199121842551,Stres Sedang
2024-11-22 14:47:13.094025,502,0.6175260670701038,0.6348618408526454,Stres Sedang
2024-11-22 14:47:14.095101,500,0.6199961560238326,0.6346431345052488,Stres Sedang
2024-11-22 14:47:15.095971,498,0.6224860849259775,0.6343655534597639,Stres Sedang
2024-11-22 14:47:16.097074,491,0.6313605759311907,0.6340308580338897,Stres Sedang
2024-11-22 14:47:17.098151,504,0.6150755818763813,0.6336408085453249,Stres Sedang
2024-11-22 14:47:18.099171,515,0.6019381242559511,0.6331971653117683,Stres Sedang
2024-11-22 14:47:19.099910,513,0.6042848474015069,0.6327016886509186,Stres Sedang
2024-11-22 14:47:20.100667,468,0.6623887747752099,0.6321561388804748,Stres Sedang
2024-11-22 14:47:21.101429,468,0.6623887747752099,0.6315622763181356,Stres Sedang
2024-11-22 14:47:22.102047,512,0.6054650840981236,0.6309218612815997,Stres Sedang
2024-11-22 14:47:23.102703,463,0.6695419533908089,0.6302366540885541,Stres Sedang
2024-11-22 14:47:24.103738,462,0.6709911686739765,0.628735637332269,Stres Sedang
2024-11-22 14:47:25.104564,460,0.6739085019209653,0.6272234193485051,Stres Sedang
2024-11-22 14:47:26.105638,495,0.6262587042384179,0.626004225726729,Stres Sedang
2024-11-22 14:47:27.106732,510,0.6078394425445649,0.6261274627586776,Stres Sedang
2024-11-22 14:47:28.107820,451,0.6873566944440072,0.6258815598294741,Stres Sedang
2024-11-22 14:47:29.108829,513,0.6042848474015069,0.6243953205316624,Stres Sedang
2024-11-22 14:47:30.109505,503,0.6162983886182809,0.6233639229461249,Stres Sedang
2024-11-22 14:47:31.110168,515,0.6019381242559511,0.6218090853595148,Stres Sedang
2024-11-22 14:47:32.110821,516,0.6007715845117985,0.6222616652887822,Stres Sedang
2024-11-22 14:47:33.111459,516,0.6007715845117985,0.6224046226846336,Stres Sedang
2024-11-22 14:47:34.112087,515,0.6019381242559511,0.6209391613716961,Stres Sedang
2024-11-22 14:47:35.112920,465,0.6666622222518517,0.6187095952544759,Stres Sedang
2024-11-22 14:47:36.117728,502,0.6175260670701038,0.6174846644491718,Stres Sedang
2024-11-22 14:47:37.118657,512,0.6054650840981236,0.6149110458600313,Stres Sedang
2024-11-22 14:47:38.119948,512,0.6054650840981236,0.6146959594778039,Stres Sedang
2024-11-22 14:47:39.121023,509,0.6090336188522231,0.6144788853928834,Stres Sedang
2024-11-22 14:47:40.122075,512,0.6054650840981236,0.6142247001384151,Stres Sedang
2024-11-22 14:47:41.122779,508,0.6102324966127175,0.6135314442044614,Stres Sedang
2024-11-22 14:47:42.123418,503,0.6162983886182809,0.6134570971734312,Stres Sedang
2024-11-22 14:47:43.124077,512,0.6054650840981236,0.6116489968966319,Stres Sedang
2024-11-22 14:47:44.124728,512,0.6054650840981236,0.6107298639337945,Stres Sedang
2024-11-22 14:47:45.125437,512,0.6054650840981236,0.6082400420836638,Stres Sedang
2024-11-22 14:47:46.126542,512,0.6054650840981236,0.6085680615010489,Stres Sedang
2024-11-22 14:47:47.127556,508,0.6102324966127175,0.6098984066167716,Stres Sedang
2024-11-22 14:47:48.128122,504,0.6150755818763813,0.608127385042542,Stres Sedang
2024-11-22 14:47:49.128763,509,0.6090336188522231,0.6100809840407978,Stres Sedang
2024-11-22 14:47:50.129340,508,0.6102324966127175,0.6123315588685748,Stres Sedang
2024-11-22 14:47:51.130050,506,0.6126444679884372,0.61487408065914,Stres Sedang
2024-11-22 14:47:52.130660,507,0.6114361036451256,0.6160396516453815,Stres Sedang
2024-11-22 14:47:53.133675,506,0.6126444679884372,0.616581570896121,Stres Sedang
2024-11-22 14:47:54.134243,504,0.6150755818763813,0.6195998393436499,Stres Sedang
2024-11-22 14:47:55.134895,512,0.6054650840981236,0.6189030998238567,Stres Sedang
2024-11-22 14:47:56.136603,512,0.6054650840981236,0.6180875025815492,Stres Sedang
2024-11-22 14:47:57.137262,512,0.6054650840981236,0.6191571785705025,Stres Sedang
2024-11-22 14:47:58.137934,508,0.6102324966127175,0.6187568034004207,Stres Sedang
2024-11-22 14:47:59.138671,507,0.6114361036451256,0.6180941790189636,Stres Sedang
2024-11-22 14:48:00.139321,475,0.6526273196953872,0.6178239431705935,Stres Sedang
