Timestamp,ADC Value,Conductance (µS)
2024-11-20 16:23:05.871893,412,0.7524215230419383
2024-11-20 16:23:06.873100,408,0.7597981485924985
2024-11-20 16:23:07.873737,405,0.7654262399472992
2024-11-20 16:23:08.874341,403,0.7692248521165223
2024-11-20 16:23:09.874941,411,0.754252218535578
2024-11-20 16:23:10.875524,400,0.7749939937965481
2024-11-20 16:23:11.876205,405,0.7654262399472992
2024-11-20 16:23:12.876821,417,0.74339974930642
2024-11-20 16:23:13.877408,415,0.7469823719389084
2024-11-20 16:23:14.878004,396,0.7828221546750518
2024-11-20 16:23:15.878640,418,0.7416212941961436
2024-11-20 16:23:16.879633,375,0.8266598329453809
2024-11-20 16:23:17.880501,414,0.7487866636747407
2024-11-20 16:23:18.881418,421,0.7363366207992293
2024-11-20 16:23:19.882018,422,0.7345917601079235
2024-11-20 16:23:20.882588,418,0.7416212941961436
2024-11-20 16:23:21.883164,415,0.7469823719389084
2024-11-20 16:23:22.883769,412,0.7524215230419383
2024-11-20 16:23:23.887851,375,0.8266598329453809
2024-11-20 16:23:24.888615,404,0.7673208448152998
2024-11-20 16:23:25.889211,405,0.7654262399472992
2024-11-20 16:23:26.889842,395,0.7848039673612688
2024-11-20 16:23:27.890507,406,0.7635409680369436
2024-11-20 16:23:28.891214,405,0.7654262399472992
2024-11-20 16:23:29.891884,397,0.7808503258538787
2024-11-20 16:23:30.892476,400,0.7749939937965481
2024-11-20 16:23:31.893051,399,0.7769363195423796
2024-11-20 16:23:32.893800,410,0.7560918441836172
2024-11-20 16:23:33.894579,411,0.754252218535578
2024-11-20 16:23:34.895165,410,0.7560918441836172
2024-11-20 16:23:35.895987,419,0.7398513280689333
2024-11-20 16:23:36.896783,413,0.7505996928352354
2024-11-20 16:23:37.897385,425,0.7294064443294649
2024-11-20 16:23:38.897987,432,0.7175874432382545
2024-11-20 16:23:39.898895,436,0.7110041190074107
2024-11-20 16:23:40.900300,433,0.715930209275638
2024-11-20 16:23:41.900959,426,0.7276942350888996
2024-11-20 16:23:42.902155,443,0.6997693695597164
2024-11-20 16:23:43.902862,454,0.6828147208686461
2024-11-20 16:23:44.903626,454,0.6828147208686461
2024-11-20 16:23:45.905534,432,0.7175874432382545
2024-11-20 16:23:46.906427,430,0.7209250351916067
2024-11-20 16:23:47.907219,434,0.7142806122813409
2024-11-20 16:23:48.908021,437,0.7093771188350837
2024-11-20 16:23:49.908807,440,0.7045404907374515
2024-11-20 16:23:50.909479,425,0.7294064443294649
2024-11-20 16:23:51.910135,432,0.7175874432382545
2024-11-20 16:23:52.910993,421,0.7363366207992293
2024-11-20 16:23:53.911970,424,0.7311267299696631
2024-11-20 16:23:54.912767,423,0.7328551492885041
2024-11-20 16:23:55.913570,432,0.7175874432382545
2024-11-20 16:23:56.916995,422,0.7345917601079235
2024-11-20 16:23:57.917636,425,0.7294064443294649
2024-11-20 16:23:58.918223,432,0.7175874432382545
2024-11-20 16:23:59.918808,428,0.7242938193671962
2024-11-20 16:24:00.919398,399,0.7769363195423796
2024-11-20 16:24:01.920032,426,0.7276942350888996
2024-11-20 16:24:02.920612,353,0.8781792567827308
2024-11-20 16:24:03.921312,422,0.7345917601079235
2024-11-20 16:24:04.922090,412,0.7524215230419383
2024-11-20 16:24:05.922658,382,0.8115117390408612
2024-11-20 16:24:06.923242,420,0.7380897902896432
2024-11-20 16:24:07.923831,412,0.7524215230419383
2024-11-20 16:24:08.924430,331,0.9365471199514446
2024-11-20 16:24:09.925026,413,0.7505996928352354
2024-11-20 16:24:10.925658,344,0.9011546698271032
2024-11-20 16:24:11.926240,421,0.7363366207992293
2024-11-20 16:24:12.926842,417,0.74339974930642
2024-11-20 16:24:13.927574,417,0.74339974930642
2024-11-20 16:24:14.928472,419,0.7398513280689333
2024-11-20 16:24:15.929675,414,0.7487866636747407
2024-11-20 16:24:16.930254,413,0.7505996928352354
2024-11-20 16:24:17.930838,416,0.7451867546179344
2024-11-20 16:24:18.931448,301,1.0298897253882104
2024-11-20 16:24:19.932093,305,1.016383112171647
2024-11-20 16:24:20.932774,304,1.0197264435790294
2024-11-20 16:24:21.933611,312,0.9935798714820462
2024-11-20 16:24:22.934195,307,1.0097617906789869
2024-11-20 16:24:23.934783,312,0.9935798714820462
2024-11-20 16:24:24.935373,326,0.950911202991628
2024-11-20 16:24:25.936103,320,0.968740615325289
2024-11-20 16:24:26.936758,408,0.7597981485924985
2024-11-20 16:24:27.937426,419,0.7398513280689333
2024-11-20 16:24:28.938042,438,0.7077575478347071
2024-11-20 16:24:29.938777,444,0.6981933234249942
2024-11-20 16:24:30.939556,444,0.6981933234249942
2024-11-20 16:24:31.940402,428,0.7242938193671962
2024-11-20 16:24:32.941144,441,0.7029429044829844
2024-11-20 16:24:33.941731,442,0.701352547074896
2024-11-20 16:24:34.942306,432,0.7175874432382545
2024-11-20 16:24:35.942881,430,0.7209250351916067
2024-11-20 16:24:36.943466,436,0.7110041190074107
2024-11-20 16:24:37.944163,423,0.7328551492885041
2024-11-20 16:24:38.945075,427,0.7259900455055244
2024-11-20 16:24:39.945977,403,0.7692248521165223
2024-11-20 16:24:40.946650,401,0.7730613553860307
2024-11-20 16:24:41.947216,401,0.7730613553860307
2024-11-20 16:24:42.947802,428,0.7242938193671962
2024-11-20 16:24:43.948385,416,0.7451867546179344
2024-11-20 16:24:44.948968,397,0.7808503258538787
2024-11-20 16:24:45.949578,396,0.7828221546750518
2024-11-20 16:24:46.951768,407,0.7616649602914572
2024-11-20 16:24:47.955800,392,0.7908100726754457
2024-11-20 16:24:48.956390,392,0.7908100726754457
2024-11-20 16:24:49.956974,395,0.7848039673612688
2024-11-20 16:24:50.957556,391,0.7928325887953318
2024-11-20 16:24:51.958162,366,0.8469873615824565
2024-11-20 16:24:52.958883,396,0.7828221546750518
2024-11-20 16:24:53.959520,388,0.7989626887001676
2024-11-20 16:24:54.960149,370,0.837830818174226
2024-11-20 16:24:55.960739,379,0.8179352622709417
2024-11-20 16:24:56.961329,377,0.8222744057011733
2024-11-20 16:24:57.961919,362,0.8563462578082894
2024-11-20 16:24:58.962503,362,0.8563462578082894
2024-11-20 16:24:59.964111,368,0.8423842081765072
2024-11-20 16:25:00.964771,394,0.7867958399312087
2024-11-20 16:25:01.965351,388,0.7989626887001676
2024-11-20 16:25:02.966156,393,0.7887978491772711
2024-11-20 16:25:03.967190,390,0.7948654767103133
2024-11-20 16:25:04.968298,391,0.7928325887953318
2024-11-20 16:25:05.970299,404,0.7673208448152998
2024-11-20 16:25:06.971087,398,0.7788884056430717
2024-11-20 16:25:07.971783,404,0.7673208448152998
2024-11-20 16:25:08.972565,392,0.7908100726754457
2024-11-20 16:25:09.973153,386,0.8031023585043747
2024-11-20 16:25:10.973743,386,0.8031023585043747
2024-11-20 16:25:11.974422,377,0.8222744057011733
2024-11-20 16:25:12.975216,374,0.82887013503364
2024-11-20 16:25:13.976023,353,0.8781792567827308
2024-11-20 16:25:14.976867,360,0.8611036960515062
2024-11-20 16:25:15.977979,355,0.8732318112151696
2024-11-20 16:25:16.978585,358,0.865914289569001
2024-11-20 16:25:17.979195,353,0.8781792567827308
2024-11-20 16:25:18.980018,357,0.868339798730039
2024-11-20 16:25:19.980823,360,0.8611036960515062
2024-11-20 16:25:20.981549,348,0.8907966624435244
2024-11-20 16:25:21.983806,355,0.8732318112151696
2024-11-20 16:25:22.986591,359,0.8635022928771365
2024-11-20 16:25:23.987193,361,0.8587183877368365
2024-11-20 16:25:24.987791,350,0.8857064408858092
2024-11-20 16:25:25.988371,359,0.8635022928771365
2024-11-20 16:25:26.989220,360,0.8611036960515062
2024-11-20 16:25:27.990348,356,0.8707789342283816
2024-11-20 16:25:28.991155,355,0.8732318112151696
2024-11-20 16:25:29.992015,355,0.8732318112151696
2024-11-20 16:25:30.992596,361,0.8587183877368365
2024-11-20 16:25:31.993268,360,0.8611036960515062
2024-11-20 16:25:32.998355,357,0.868339798730039
2024-11-20 16:25:33.999155,358,0.865914289569001
2024-11-20 16:25:34.999937,367,0.8446795136062883
2024-11-20 16:25:36.000738,351,0.8831830829984122
2024-11-20 16:25:37.001381,353,0.8781792567827308
2024-11-20 16:25:38.002025,356,0.8707789342283816
2024-11-20 16:25:39.002709,353,0.8781792567827308
2024-11-20 16:25:40.003570,355,0.8732318112151696
2024-11-20 16:25:41.004636,356,0.8707789342283816
2024-11-20 16:25:42.005737,349,0.8882442591484143
2024-11-20 16:25:43.006327,358,0.865914289569001
2024-11-20 16:25:44.006966,360,0.8611036960515062
2024-11-20 16:25:45.007654,361,0.8587183877368365
2024-11-20 16:25:46.008240,363,0.8539871973545129
2024-11-20 16:25:47.008840,364,0.8516410986609728
2024-11-20 16:25:48.009485,366,0.8469873615824565
2024-11-20 16:25:49.010097,378,0.8200990944254161
2024-11-20 16:25:50.011091,368,0.8423842081765072
2024-11-20 16:25:51.011710,359,0.8635022928771365
2024-11-20 16:25:52.012519,391,0.7928325887953318
2024-11-20 16:25:53.013343,374,0.82887013503364
2024-11-20 16:25:54.014467,370,0.837830818174226
2024-11-20 16:25:55.015211,370,0.837830818174226
2024-11-20 16:25:56.015998,371,0.8355725329518809
2024-11-20 16:25:57.016826,354,0.8756985461426748
2024-11-20 16:25:58.017597,376,0.8244612876861919
2024-11-20 16:25:59.018253,417,0.74339974930642
2024-11-20 16:26:00.019004,399,0.7769363195423796
2024-11-20 16:26:01.019692,400,0.7749939937965481
2024-11-20 16:26:02.020300,387,0.8010271752345136
2024-11-20 16:26:03.020921,400,0.7749939937965481
2024-11-20 16:26:04.021779,400,0.7749939937965481
2024-11-20 16:26:05.023272,401,0.7730613553860307
2024-11-20 16:26:06.025093,368,0.8423842081765072
2024-11-20 16:26:07.025705,396,0.7828221546750518
2024-11-20 16:26:08.026334,358,0.865914289569001
2024-11-20 16:26:09.026923,388,0.7989626887001676
2024-11-20 16:26:10.031703,386,0.8031023585043747
2024-11-20 16:26:11.032278,392,0.7908100726754457
2024-11-20 16:26:12.032954,397,0.7808503258538787
2024-11-20 16:26:13.033549,369,0.8401013433220479
2024-11-20 16:26:14.034254,373,0.8310922885091304
2024-11-20 16:26:15.035009,397,0.7808503258538787
2024-11-20 16:26:16.035736,396,0.7828221546750518
2024-11-20 16:26:17.036614,390,0.7948654767103133
2024-11-20 16:26:18.037210,385,0.8051883218602655
2024-11-20 16:26:19.037882,380,0.815782818613848
2024-11-20 16:26:20.038558,385,0.8051883218602655
2024-11-20 16:26:21.045329,384,0.8072851495209284
2024-11-20 16:26:22.046083,390,0.7948654767103133
2024-11-20 16:26:23.046677,384,0.8072851495209284
2024-11-20 16:26:24.047268,400,0.7749939937965481
2024-11-20 16:26:25.047878,405,0.7654262399472992
2024-11-20 16:26:26.053046,480,0.6458291623533264
2024-11-20 16:26:27.053656,450,0.6888841432425687
2024-11-20 16:26:28.054819,395,0.7848039673612688
2024-11-20 16:26:29.055325,384,0.8072851495209284
2024-11-20 16:26:30.055951,372,0.8333263889467588
2024-11-20 16:26:31.056958,359,0.8635022928771365
2024-11-20 16:26:32.057740,368,0.8423842081765072
2024-11-20 16:26:33.058406,378,0.8200990944254161
2024-11-20 16:26:34.059083,375,0.8266598329453809
2024-11-20 16:26:35.059701,384,0.8072851495209284
2024-11-20 16:26:36.060294,378,0.8200990944254161
2024-11-20 16:26:37.060878,375,0.8266598329453809
2024-11-20 16:26:38.061489,379,0.8179352622709417
2024-11-20 16:26:39.062138,395,0.7848039673612688
2024-11-20 16:26:40.062924,384,0.8072851495209284
2024-11-20 16:26:41.063705,379,0.8179352622709417
2024-11-20 16:26:42.070150,375,0.8266598329453809
2024-11-20 16:26:43.070802,374,0.82887013503364
2024-11-20 16:26:44.071464,376,0.8244612876861919
2024-11-20 16:26:45.072059,370,0.837830818174226
2024-11-20 16:26:46.072661,396,0.7828221546750518
2024-11-20 16:26:47.073265,363,0.8539871973545129
2024-11-20 16:26:48.073851,381,0.8136416737816569
2024-11-20 16:26:49.074488,384,0.8072851495209284
2024-11-20 16:26:50.075274,381,0.8136416737816569
2024-11-20 16:26:51.075888,379,0.8179352622709417
2024-11-20 16:26:52.076494,377,0.8222744057011733
2024-11-20 16:26:53.077109,355,0.8732318112151696
2024-11-20 16:26:54.077708,390,0.7948654767103133
2024-11-20 16:26:55.078918,353,0.8781792567827308
2024-11-20 16:26:56.079739,353,0.8781792567827308
2024-11-20 16:26:57.080652,369,0.8401013433220479
2024-11-20 16:26:58.081448,352,0.8806740622454745
2024-11-20 16:26:59.082065,386,0.8031023585043747
2024-11-20 16:27:00.082651,369,0.8401013433220479
2024-11-20 16:27:01.083279,361,0.8587183877368365
2024-11-20 16:27:02.083923,360,0.8611036960515062
2024-11-20 16:27:03.084519,389,0.7969088164078899
2024-11-20 16:27:04.090593,384,0.8072851495209284
2024-11-20 16:27:05.091176,379,0.8179352622709417
2024-11-20 16:27:06.091777,444,0.6981933234249942
2024-11-20 16:27:07.092601,385,0.8051883218602655
2024-11-20 16:27:08.093195,391,0.7928325887953318
2024-11-20 16:27:09.093773,392,0.7908100726754457
2024-11-20 16:27:10.094368,367,0.8446795136062883
2024-11-20 16:27:11.095041,376,0.8244612876861919
2024-11-20 16:27:12.095629,379,0.8179352622709417
2024-11-20 16:27:13.096428,377,0.8222744057011733
2024-11-20 16:27:14.097022,387,0.8010271752345136
