Timestamp,ADC Value,Conductance (µS),Filtered_Conductance,Label
2024-11-20 16:23:05.871893,412,0.7524215230419383,0.7440769512430097,Stres Ringan
2024-11-20 16:23:06.873100,408,0.7597981485924985,0.7491700976488223,Stres Ringan
2024-11-20 16:23:07.873737,405,0.7654262399472992,0.7537013873013323,Stres Ringan
2024-11-20 16:23:08.874341,403,0.7692248521165223,0.7576918855347254,Stres Ringan
2024-11-20 16:23:09.874941,411,0.754252218535578,0.761162657683187,Stres Ringan
2024-11-20 16:23:10.875524,400,0.7749939937965481,0.7641347690809027,Stres Ringan
2024-11-20 16:23:11.876205,405,0.7654262399472992,0.7666292850620577,Stres Ringan
2024-11-20 16:23:12.876821,417,0.74339974930642,0.7686672709608379,Stres Ringan
2024-11-20 16:23:13.877408,415,0.7469823719389084,0.7702697921114285,Stres Ringan
2024-11-20 16:23:14.878004,396,0.7828221546750518,0.7714579138480151,Stres Ringan
2024-11-20 16:23:15.878640,418,0.7416212941961436,0.7722527015047831,Stres Ringan
2024-11-20 16:23:16.879633,375,0.8266598329453809,0.7726752204159181,Stres Ringan
2024-11-20 16:23:17.880501,414,0.7487866636747407,0.7727465359156056,Stres Ringan
2024-11-20 16:23:18.881418,421,0.7363366207992293,0.772487713338031,Stres Ringan
2024-11-20 16:23:19.882018,422,0.7345917601079235,0.77191981801738,Stres Ringan
2024-11-20 16:23:20.882588,418,0.7416212941961436,0.7710639152878378,Stres Ringan
2024-11-20 16:23:21.883164,415,0.7469823719389084,0.7699410704835901,Stres Ringan
2024-11-20 16:23:22.883769,412,0.7524215230419383,0.7685723489388223,Stres Ringan
2024-11-20 16:23:23.887851,375,0.8266598329453809,0.76697881598772,Stres Ringan
2024-11-20 16:23:24.888615,404,0.7673208448152998,0.7651815369644686,Stres Ringan
2024-11-20 16:23:25.889211,405,0.7654262399472992,0.7632015772032537,Stres Ringan
2024-11-20 16:23:26.889842,395,0.7848039673612688,0.7610600020382606,Stres Ringan
2024-11-20 16:23:27.890507,406,0.7635409680369436,0.7587778768036749,Stres Ringan
2024-11-20 16:23:28.891214,405,0.7654262399472992,0.7563762668336822,Stres Ringan
2024-11-20 16:23:29.891884,397,0.7808503258538787,0.7538762374624679,Stres Ringan
