Timestamp,ADC Value,Conductance (µS),Filtered_Conductance,Label
2024-11-22 14:25:04.783474,533,0.581610125719719,0.5814791981143599,0
2024-11-22 14:25:05.784261,534,0.5805209745037061,0.5851705043710428,0
2024-11-22 14:25:06.785743,522,0.5938662050091273,0.5888228998022101,0
2024-11-22 14:25:07.786322,516,0.6007715845117985,0.5923887254596427,0
2024-11-22 14:25:08.786919,507,0.6114361036451256,0.5958377189196864,0
2024-11-22 14:25:09.787530,507,0.6114361036451256,0.5991621472926546,0
2024-11-22 14:25:10.788122,512,0.6054650840981236,0.6023774617842168,0
2024-11-22 14:25:11.788713,512,0.6054650840981236,0.6055181290185968,0
2024-11-22 14:25:12.789314,506,0.6126444679884372,0.6086292617169797,0
2024-11-22 14:25:13.789936,516,0.6007715845117985,0.6117555408168401,0
2024-11-22 14:25:14.790588,514,0.6031092030378805,0.6149294842756533,0
2024-11-22 14:25:15.791440,512,0.6054650840981236,0.61816129841089,0
2024-11-22 14:25:16.792040,502,0.6175260670701038,0.621432320635242,0
2024-11-22 14:25:17.792628,512,0.6054650840981236,0.6246934381671819,0
2024-11-22 14:25:18.793213,497,0.6237385642061388,0.6278689542085966,0
2024-11-22 14:25:19.793996,479,0.6471774399789898,0.6308653434584413,0
2024-11-22 14:25:20.794606,478,0.6485313588970448,0.6335833701077177,0
2024-11-22 14:25:21.795289,474,0.6540041615761585,0.6359313830316808,0
2024-11-22 14:25:22.795969,478,0.6485313588970448,0.6378375627470111,0
2024-11-22 14:25:23.796553,520,0.5961502921809504,0.6392595733627149,0
2024-11-22 14:25:24.797125,512,0.6054650840981236,0.6401911096335586,0
2024-11-22 14:25:25.797700,461,0.6724466711829052,0.6406654835885225,0
2024-11-22 14:25:26.798273,460,0.6739085019209653,0.6407560809791216,0
2024-11-22 14:25:27.799758,457,0.6783323789269701,0.6405725164284547,0
2024-11-22 14:25:28.800466,460,0.6739085019209653,0.6402507846310947,0
2024-11-22 14:25:29.801048,500,0.6199961560238326,0.6399366314943546,0
2024-11-22 14:25:30.801652,516,0.6007715845117985,0.6397636074711633,0
2024-11-22 14:25:31.802228,516,0.6007715845117985,0.6398296588597316,0
2024-11-22 14:25:32.802802,515,0.6019381242559511,0.6401773243166687,0
2024-11-22 14:25:33.803432,458,0.6768513138884868,0.6407819291383511,0
2024-11-22 14:25:34.804136,463,0.6695419533908089,0.6415499879346174,0
2024-11-22 14:25:35.804903,516,0.6007715845117985,0.6423276035622112,0
2024-11-22 14:25:36.805672,515,0.6019381242559511,0.6429172042123864,0
2024-11-22 14:25:37.806434,464,0.6680989846835076,0.6431005879489449,0
2024-11-22 14:25:38.807220,468,0.6623887747752099,0.642665967711568,0
2024-11-22 14:25:39.807853,466,0.6652316261415429,0.6414358822705579,0
2024-11-22 14:25:40.808636,465,0.6666622222518517,0.6392920498982131,0
2024-11-22 14:25:41.809218,496,0.6249960937744139,0.6361934514115409,0
2024-11-22 14:25:42.809821,512,0.6054650840981236,0.6321852405163331,0
2024-11-22 14:25:43.810450,464,0.6680989846835076,0.6273977215694574,0
2024-11-22 14:25:44.811113,463,0.6695419533908089,0.6220358061071329,0
2024-11-22 14:25:45.812201,522,0.5938662050091273,0.6163599926341008,0
2024-11-22 14:25:46.813296,528,0.5871177650282735,0.6106606606134273,0
2024-11-22 14:25:47.814385,530,0.5849022392510534,0.6052286987309972,0
2024-11-22 14:25:48.815317,530,0.5849022392510534,0.6003265557066425,0
2024-11-22 14:25:49.816157,529,0.5860079080822022,0.5961637937512869,0
2024-11-22 14:25:50.817004,527,0.5882318339303887,0.5928800626346443,0
2024-11-22 14:25:51.817595,516,0.6007715845117985,0.5905367786481145,0
2024-11-22 14:25:52.818191,530,0.5849022392510534,0.5891173549162725,0
2024-11-22 14:25:53.818767,530,0.5849022392510534,0.5885348926700973,0
2024-11-22 14:25:54.821677,528,0.5871177650282735,0.5886458123988471,0
2024-11-22 14:25:55.822255,529,0.5860079080822022,0.5892677750187264,0
2024-11-22 14:25:56.822959,516,0.6007715845117985,0.5902001598564709,0
2024-11-22 14:25:57.823635,524,0.5915995535140919,0.5912452304082869,0
2024-11-22 14:25:58.824313,512,0.6054650840981236,0.592228031053873,0
2024-11-22 14:25:59.824923,516,0.6007715845117985,0.5930131674456031,0
2024-11-22 14:26:00.825658,522,0.5938662050091273,0.5935169932726762,0
2024-11-22 14:26:01.826582,515,0.6019381242559511,0.5937143118687965,0
2024-11-22 14:26:02.827240,529,0.5860079080822022,0.5936393811655246,0
2024-11-22 14:26:03.827911,528,0.5871177650282735,0.5933816275095083,0
2024-11-22 14:26:04.828549,525,0.5904727038754628,0.593076884556811,0
2024-11-22 14:26:05.829675,516,0.6007715845117985,0.5928950934475306,0
2024-11-22 14:26:06.830252,522,0.5938662050091273,0.593025262484932,0
2024-11-22 14:26:07.830942,515,0.6019381242559511,0.5936582725625135,0
2024-11-22 14:26:08.831517,513,0.6042848474015069,0.5949680589734976,0
2024-11-22 14:26:09.832104,522,0.5938662050091273,0.5970919091459918,0
2024-11-22 14:26:10.832767,512,0.6054650840981236,0.6001110409104544,0
2024-11-22 14:26:11.833436,512,0.6054650840981236,0.6040331390533097,0
2024-11-22 14:26:12.834467,525,0.5904727038754628,0.6087789881565087,0
2024-11-22 14:26:13.835128,514,0.6031092030378805,0.6141756267409214,0
2024-11-22 14:26:14.835715,528,0.5871177650282735,0.6199584351916976,0
2024-11-22 14:26:15.836476,512,0.6054650840981236,0.6257840846405669,0
2024-11-22 14:26:16.837232,513,0.6042848474015069,0.6312551665109466,0
2024-11-22 14:26:17.837840,512,0.6054650840981236,0.6359555901642803,0
2024-11-22 14:26:18.838458,504,0.6150755818763813,0.6394936280805893,0
2024-11-22 14:26:19.839047,365,0.8493078551935586,0.6415470850741554,0
2024-11-22 14:26:20.839637,512,0.6054650840981236,0.6419031602190126,0
2024-11-22 14:26:21.840204,500,0.6199961560238326,0.6404854317553583,0
2024-11-22 14:26:22.840838,417,0.74339974930642,0.6373628461857376,0
2024-11-22 14:26:23.841665,525,0.5904727038754628,0.632739662834305,0
2024-11-22 14:26:24.842272,523,0.5927307123036173,0.62692909832613,0
2024-11-22 14:26:25.842870,527,0.5882318339303887,0.620316015452823,0
2024-11-22 14:26:26.843415,524,0.5915995535140919,0.6133153036235975,0
2024-11-22 14:26:27.843993,507,0.6114361036451256,0.6063323366773097,0
2024-11-22 14:26:28.844586,527,0.5882318339303887,0.5997301642500716,0
2024-11-22 14:26:29.845178,528,0.5871177650282735,0.5938058402125754,0
2024-11-22 14:26:30.845951,529,0.5860079080822022,0.5887764705118517,0
2024-11-22 14:26:31.846950,529,0.5860079080822022,0.584774404392693,0
2024-11-22 14:26:32.847975,528,0.5871177650282735,0.5818502584246688,0
2024-11-22 14:26:33.848744,530,0.5849022392510534,0.5799819683817014,0
2024-11-22 14:26:34.849477,531,0.5838007348732992,0.579087822248959,0
2024-11-22 14:26:35.850062,532,0.5827033714653167,0.5790414796152992,0
2024-11-22 14:26:36.850633,532,0.5827033714653167,0.5796872738072331,0
2024-11-22 14:26:37.851208,531,0.5838007348732992,0.5808545044232994,0
2024-11-22 14:26:38.851810,529,0.5860079080822022,0.582369854326872,0
2024-11-22 14:26:39.854819,530,0.5849022392510534,0.584067454321643,0
2024-11-22 14:26:40.855755,531,0.5838007348732992,0.5857964610090097,0
2024-11-22 14:26:41.857690,530,0.5849022392510534,0.587426301977939,0
2024-11-22 14:26:42.858264,527,0.5882318339303887,0.588849943714872,0
2024-11-22 14:26:43.858918,527,0.5882318339303887,0.5899856102159929,0
2024-11-22 14:26:44.859569,524,0.5915995535140919,0.590777326283426,0
2024-11-22 14:26:45.860201,522,0.5938662050091273,0.5911945377191825,0
2024-11-22 14:26:46.861046,526,0.589350138810969,0.5912309474225863,0
2024-11-22 14:26:47.861834,527,0.5882318339303887,0.5909026509368172,0
2024-11-22 14:26:48.862503,528,0.5871177650282735,0.5902456519431256,0
2024-11-22 14:26:49.863086,520,0.5961502921809504,0.589312829565595,0
2024-11-22 14:26:50.863650,526,0.589350138810969,0.5881703679938499,0
2024-11-22 14:26:51.864340,524,0.5915995535140919,0.5868935867710403,0
2024-11-22 14:26:52.865354,528,0.5871177650282735,0.5855621323300652,0
